Epsilon: 0.5 min_samples: 100
Total Amount of Subjects: 12854
True Positives: 0  False Positives: 4550  Positives Total: 4550
True Negatives: 8176  False Negatives: 128  Total Negatives: 8304
Precision: 0.00% Recall: 0.00% F1-Score: 0.00

[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent333'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor3/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor4/Publication0'), -1]
[rdflib.term.URIRef('http://www.University984.edu'), 2]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor8/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor7/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/ResearchGroup5'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent38'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent352'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent329'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor11/Publication5'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent201'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor4/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor3/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor2/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/Course27'), 1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent393'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor0'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor8/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor1/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent180'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/Course35'), 1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/Course18'), 1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent245'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent79'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent270'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor11/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor7/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent26'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor1'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssistantProfessor4/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course13'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent74'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/Course9'), 1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor4'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor8/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse27'), 3]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent251'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor7/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/Course14'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent344'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent8'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor4/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor6'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent162'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent44'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent251'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/Course19'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor5/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent12'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent127'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent421'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor2/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent423'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor9/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateCourse1'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor3'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent42'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent124'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent167'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course53'), 1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent110'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent188'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse48'), 3]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent291'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor4/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor0/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/Course27'), 1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent166'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent8'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent261'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor12/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent370'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor2/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor2/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor9'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent174'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent144'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent55'), 0]
[rdflib.term.URIRef('http://www.University163.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent209'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor1/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent101'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateCourse10'), 3]
[rdflib.term.URIRef('http://www.University864.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor6/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor5/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor0/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor3/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent111'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor13/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor2/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/Course33'), 1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent35'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent345'), 0]
[rdflib.term.URIRef('http://www.University569.edu'), 2]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateCourse1'), 3]
[rdflib.term.URIRef('http://www.University418.edu'), 2]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Course28'), 1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent323'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor1/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent104'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor0/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateCourse16'), 3]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent332'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateStudent98'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent284'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor3/Publication18'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent186'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor3/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent128'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent65'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent66'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor7/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent102'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent37'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor4/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent225'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent328'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent61'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent48'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/ResearchGroup8'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor6/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course26'), 1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent126'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent254'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/ResearchGroup11'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent114'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent18'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent5'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor2/Publication4'), -1]
[rdflib.term.URIRef('http://www.University100.edu'), 2]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor0/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent77'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateStudent45'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent110'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor5/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor9/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent44'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor7/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor2/Publication16'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor2/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor6/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent90'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent237'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssistantProfessor7/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent1'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor7/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor0/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor6/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor8/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Lecturer4'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor4/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent22'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor3/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse23'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent470'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/Course3'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/ResearchGroup14'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent141'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent127'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent136'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor3/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateCourse13'), 3]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor0/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor3/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor4/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor5/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor2/Publication5'), -1]
[rdflib.term.URIRef('http://www.University535.edu'), 2]
[rdflib.term.URIRef('http://www.University162.edu'), 2]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor11/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor9/Publication6'), -1]
[rdflib.term.URIRef('http://www.University600.edu'), 2]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent170'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor6'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse1'), 3]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent145'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateCourse13'), 3]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateStudent36'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssistantProfessor4/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor0/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor10/Publication4'), -1]
